AERONET Version 3
Sao_Paulo
Version 3: Almucantar Level 1.5 Inversion
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
All Points,Contact: PI=Paulo_Artaxo; PI Email=artaxo@if.usp.br 
UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Sao_Paulo,01:06:2018,10:58:34,152,152.457338,1.533700,1.540800,1.552300,1.561000,0.012575,0.014143,0.018655,0.022197,74.627999,75.203453,1.203986,0.014766,0.120960,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.058110,0.110410,0.223040,0.232290,1,1,13:02:2021,04:25:59,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:06:2018,11:24:53,152,152.475613,1.591200,1.594300,1.600000,1.600000,0.021432,0.021132,0.022212,0.022083,69.694734,70.245733,3.456089,0.113108,0.109765,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.055360,0.105150,0.211460,0.221210,1,1,13:02:2021,04:26:31,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:06:2018,12:06:49,152,152.504734,1.595000,1.594600,1.600000,1.600000,0.010891,0.010742,0.011111,0.011303,62.365537,62.863907,2.117845,0.159112,0.089751,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.052490,0.099680,0.199320,0.209660,1,1,13:02:2021,04:26:25,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:06:2018,13:06:49,152,152.546400,1.597500,1.600000,1.600000,1.600000,0.000581,0.000604,0.000659,0.000673,53.511053,53.894964,3.740697,0.197975,0.072147,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.050270,0.095520,0.189850,0.200720,1,1,13:02:2021,04:26:22,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:06:2018,14:06:49,152,152.588067,1.554900,1.575700,1.599900,1.600000,0.000500,0.000500,0.000500,0.000500,47.557510,47.767245,2.718430,0.128326,0.106108,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.049290,0.093680,0.185530,0.196690,0,1,07:09:2019,06:03:47,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:06:2018,15:06:50,152,152.629745,1.600000,1.600000,1.600000,1.600000,0.007332,0.007260,0.008034,0.007961,45.663276,45.649280,4.603528,0.268629,0.133268,4,10,8,3,4,10,8,3,4,10,8,3,4,10,7,2,0.049050,0.093210,0.184370,0.195570,0,1,13:02:2021,04:26:37,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:06:2018,17:06:47,152,152.713044,1.600000,1.600000,1.600000,1.600000,0.003407,0.003382,0.003377,0.003381,54.836883,54.436447,4.746329,0.183260,0.198640,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,4,0.050610,0.096000,0.190630,0.201150,1,1,13:02:2021,04:26:51,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:06:2018,18:06:47,152,152.754711,1.581200,1.596000,1.600000,1.600000,0.009167,0.008747,0.008833,0.008806,64.067048,63.558402,3.706404,0.318549,0.182669,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.053200,0.100720,0.200940,0.210550,1,1,13:02:2021,04:26:56,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:06:2018,18:48:12,152,152.783472,1.534800,1.541600,1.561000,1.563900,0.005692,0.002969,0.004543,0.005509,71.471942,70.914191,1.316208,0.024265,0.157215,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.056510,0.106810,0.213960,0.222520,1,1,13:02:2021,04:28:21,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:06:2018,19:14:30,152,152.801736,1.536800,1.543200,1.555300,1.557300,0.005151,0.004466,0.004815,0.005016,76.477232,75.896705,7.144421,0.064929,0.151926,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,5,0.059730,0.112740,0.226530,0.234130,0,1,13:02:2021,04:27:10,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:06:2018,11:03:24,162,162.460694,1.600000,1.600000,1.600000,1.600000,0.000500,0.000500,0.000500,0.000500,74.624256,75.191360,48.674384,0.483644,0.143324,4,8,5,4,4,9,1,4,4,10,3,4,4,8,2,3,0.060370,0.115210,0.226840,0.234640,0,1,13:02:2021,06:00:35,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,12:06:2018,11:03:47,163,163.460961,1.583600,1.582100,1.600000,1.600000,0.002405,0.002897,0.003584,0.003837,74.627369,75.193947,2.987806,0.079131,0.091991,4,10,7,6,4,10,5,6,4,10,2,5,4,9,4,6,0.060360,0.115210,0.226830,0.234640,0,1,13:02:2021,06:57:50,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,12:06:2018,11:30:34,163,163.479560,1.597100,1.600000,1.600000,1.600000,0.000555,0.000575,0.000596,0.000597,69.693495,70.233990,7.655276,0.203205,0.099164,4,10,7,6,4,10,6,5,4,10,6,3,4,10,6,4,0.057350,0.109310,0.214190,0.222990,0,1,13:02:2021,06:57:55,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:06:2018,17:10:03,170,170.715313,1.330000,1.358200,1.381100,1.396900,0.006609,0.007106,0.007982,0.008107,55.873422,55.482801,3.425307,0.060215,0.235033,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.050080,0.096920,0.186930,0.197150,1,1,13:02:2021,07:37:40,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:06:2018,11:06:21,171,171.462743,1.456200,1.435700,1.434100,1.432400,0.004005,0.005090,0.006760,0.007112,74.621919,75.186218,1.391786,0.007921,0.241125,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,5,0.056850,0.111140,0.219120,0.226720,1,1,13:02:2021,07:32:12,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:06:2018,11:33:17,171,171.481447,1.353700,1.371100,1.379300,1.381100,0.004643,0.004518,0.005716,0.006061,69.682984,70.220747,2.312631,0.042616,0.233592,4,10,7,6,4,10,7,6,4,10,6,6,4,10,6,6,0.054280,0.105810,0.207320,0.215920,1,1,13:02:2021,07:31:53,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:06:2018,12:10:14,171,171.507106,1.330000,1.358000,1.373500,1.383200,0.006203,0.006464,0.008095,0.008547,63.362968,63.852939,2.251353,0.121351,0.211741,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051920,0.100890,0.196340,0.205930,1,1,13:02:2021,07:32:21,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:06:2018,13:10:14,171,171.548773,1.512900,1.504200,1.516400,1.516000,0.009375,0.008199,0.009348,0.009611,54.676996,55.052774,2.394618,0.093746,0.202379,4,10,8,4,4,10,7,4,4,10,7,3,4,10,8,4,0.049780,0.096440,0.186180,0.196800,1,1,13:02:2021,07:31:56,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:06:2018,14:10:15,171,171.590451,1.481700,1.498600,1.518200,1.525300,0.004194,0.004661,0.005340,0.005603,48.856736,49.061600,2.187730,0.138473,0.171488,3,11,7,4,3,11,7,4,3,11,7,4,3,11,7,4,0.048830,0.094450,0.181490,0.192620,0,1,13:02:2021,07:31:48,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:06:2018,15:10:18,171,171.632153,1.587200,1.599100,1.600000,1.600000,0.006115,0.006229,0.006485,0.006553,46.992816,46.980563,2.958109,0.286505,0.138345,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048590,0.093940,0.180210,0.191440,0,1,13:02:2021,07:32:52,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:06:2018,16:10:16,171,171.673796,1.600000,1.600000,1.600000,1.600000,0.002599,0.002650,0.002644,0.002643,49.534263,49.308328,8.356165,0.365107,0.111757,3,9,5,4,3,9,5,4,3,10,5,4,3,10,8,3,0.048950,0.094650,0.181810,0.192760,0,1,07:09:2019,06:05:24,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:06:2018,17:10:15,171,171.715451,1.600000,1.600000,1.600000,1.600000,0.002321,0.002317,0.002309,0.002304,55.877828,55.487316,35.591695,0.301929,0.181807,4,6,7,3,4,2,6,1,4,5,3,1,4,5,2,3,0.050090,0.096920,0.186930,0.197150,0,1,07:09:2019,06:04:55,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:06:2018,11:06:35,172,172.462905,1.330000,1.364900,1.389100,1.397200,0.005220,0.004017,0.003965,0.003929,74.620787,75.185062,6.093100,0.080119,0.226136,4,10,7,6,4,10,7,6,4,10,7,4,4,7,7,3,0.056850,0.111140,0.219110,0.226720,0,1,13:02:2021,07:55:29,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:06:2018,11:33:31,172,172.481609,1.330000,1.383400,1.420400,1.433400,0.005598,0.004797,0.004917,0.005043,69.682079,70.219816,4.670750,0.082337,0.221945,4,10,7,6,4,10,7,6,4,10,6,5,4,10,4,3,0.054280,0.105810,0.207310,0.215920,1,1,13:02:2021,07:55:49,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:06:2018,13:10:26,172,172.548912,1.600000,1.600000,1.600000,1.600000,0.006422,0.005978,0.005677,0.005559,54.681328,55.057143,17.356884,0.926857,0.128851,4,10,8,4,4,6,7,4,4,10,7,4,4,10,8,4,0.049780,0.096440,0.186190,0.196800,0,1,13:02:2021,07:54:50,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,22:06:2018,15:10:42,173,173.632431,1.407600,1.426800,1.454500,1.465900,0.010545,0.011887,0.013422,0.014233,46.989620,46.977526,2.796088,0.093881,0.155813,2,7,8,3,4,2,8,3,4,7,8,3,4,8,4,2,0.048590,0.093940,0.180210,0.191440,0,1,13:02:2021,08:20:51,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:06:2018,15:10:53,174,174.632558,1.529800,1.542000,1.574000,1.582800,0.006528,0.004500,0.005479,0.005814,46.977611,46.965652,2.569242,0.108260,0.179962,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048580,0.093930,0.180200,0.191440,0,1,13:02:2021,09:03:49,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:06:2018,16:10:53,174,174.674225,1.600000,1.600000,1.600000,1.600000,0.006619,0.007597,0.007441,0.007268,49.516864,49.291003,2.880527,0.258585,0.128622,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,3,0.048950,0.094640,0.181790,0.192750,0,1,13:02:2021,09:03:56,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:06:2018,17:10:51,174,174.715868,1.589900,1.595600,1.600000,1.600000,0.019240,0.021602,0.022783,0.022551,55.857605,55.467129,5.919682,0.260963,0.178775,4,10,7,4,3,6,6,4,3,8,5,4,4,10,5,4,0.050080,0.096910,0.186920,0.197140,0,1,13:02:2021,09:04:02,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:06:2018,19:14:10,174,174.801505,1.540700,1.542100,1.552900,1.557600,0.005724,0.003879,0.005247,0.006125,76.271175,75.701977,2.313587,0.013698,0.126883,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.058210,0.113220,0.222100,0.228040,1,1,07:09:2019,06:07:22,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,24:06:2018,17:11:04,175,175.716019,1.600000,1.600000,1.600000,1.600000,0.004282,0.004317,0.004372,0.004388,55.842092,55.451492,4.639843,0.324678,0.174045,4,10,6,4,4,10,4,4,4,10,3,4,4,10,3,4,0.050080,0.096900,0.186900,0.197120,0,1,13:02:2021,08:30:49,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,25:06:2018,11:34:14,176,176.482106,1.426600,1.448700,1.461500,1.463100,0.014363,0.011170,0.014080,0.016894,69.672580,70.210871,2.704412,0.015360,0.200111,4,10,7,6,4,10,7,6,4,10,6,6,2,10,6,6,0.054280,0.105800,0.207290,0.215900,1,1,13:02:2021,08:47:03,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,25:06:2018,12:11:14,176,176.507801,1.433900,1.464700,1.496200,1.520000,0.015264,0.010398,0.012644,0.011739,63.337366,63.827875,1.638542,0.026405,0.187318,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051910,0.100870,0.196300,0.205900,1,1,07:09:2019,06:06:01,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,25:06:2018,13:11:15,176,176.549479,1.600000,1.600000,1.600000,1.600000,0.004979,0.005036,0.005023,0.005046,54.637542,55.013906,3.561537,0.240705,0.100546,4,10,8,4,4,10,7,4,4,10,8,4,4,10,8,4,0.049770,0.096430,0.186150,0.196760,1,1,13:02:2021,08:47:09,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,25:06:2018,14:11:16,176,176.591157,1.600000,1.600000,1.600000,1.600000,0.010017,0.010154,0.009498,0.009246,48.805761,49.011163,6.257023,0.266282,0.104251,3,11,7,4,3,11,7,4,3,11,7,4,3,11,7,4,0.048820,0.094440,0.181460,0.192590,0,1,13:02:2021,08:47:07,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,25:06:2018,15:11:18,176,176.632847,1.600000,1.600000,1.600000,1.600000,0.006911,0.007147,0.006515,0.006361,46.933309,46.921407,5.336420,0.237618,0.099141,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,2,0.048580,0.093920,0.180170,0.191410,0,1,13:02:2021,08:47:21,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,25:06:2018,18:11:13,176,176.757789,1.600000,1.600000,1.600000,1.600000,0.003703,0.003280,0.003331,0.003403,64.851297,64.351767,3.453607,0.138844,0.137516,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.052540,0.101850,0.197770,0.206590,1,1,13:02:2021,08:47:48,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:06:2018,15:11:38,178,178.633079,1.550600,1.498200,1.497200,1.493900,0.009135,0.005416,0.005332,0.004993,46.861180,46.849608,1.836000,0.064083,0.450568,4,10,8,3,4,10,8,3,4,10,8,3,4,10,6,3,0.049190,0.095290,0.179800,0.190620,0,1,13:02:2021,09:34:48,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:06:2018,16:11:38,178,178.674745,1.525800,1.494500,1.497200,1.488300,0.002741,0.002309,0.002658,0.002912,49.399211,49.173138,2.196148,0.087393,0.404108,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.049550,0.096110,0.181520,0.192010,0,1,13:02:2021,09:34:58,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:07:2018,12:16:02,196,196.511134,1.455300,1.488200,1.513100,1.519700,0.014695,0.011419,0.013903,0.015207,61.766445,62.267722,1.792418,0.045812,0.148603,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051030,0.099550,0.188520,0.197480,1,1,07:09:2019,06:08:14,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:07:2018,13:14:30,196,196.551736,1.492700,1.522100,1.545100,1.553100,0.014679,0.011347,0.012244,0.012397,53.055662,53.445437,2.285997,0.109605,0.157730,3,10,8,4,3,10,8,4,4,10,8,4,4,10,8,4,0.049270,0.095590,0.179720,0.189750,1,1,07:09:2019,06:08:16,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:07:2018,14:14:29,196,196.593391,1.588500,1.600000,1.600000,1.600000,0.011841,0.011626,0.011872,0.012158,46.989977,47.204923,3.613792,0.272182,0.129237,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048470,0.093770,0.175520,0.186130,0,1,07:09:2019,06:07:56,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:07:2018,15:14:31,196,196.635081,1.600000,1.600000,1.600000,1.600000,0.017919,0.017234,0.016935,0.016789,45.019159,45.007377,4.216125,0.257840,0.141917,4,8,8,3,4,10,8,3,4,10,8,3,4,10,8,2,0.048270,0.093290,0.174370,0.185120,0,1,13:02:2021,14:30:43,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:07:2018,16:14:30,196,196.676736,1.592400,1.599500,1.600000,1.600000,0.017946,0.018007,0.017948,0.017920,47.659552,47.424495,5.779032,0.260475,0.122675,4,10,8,3,4,10,8,3,4,10,8,3,4,10,6,3,0.048570,0.093930,0.175780,0.186240,0,1,13:02:2021,14:30:53,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:07:2018,17:14:30,196,196.718403,1.600000,1.600000,1.600000,1.600000,0.007207,0.007159,0.007231,0.007282,54.238648,53.835042,3.922689,0.272467,0.161983,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.049510,0.096010,0.180340,0.190020,1,1,13:02:2021,14:31:02,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:07:2018,18:14:28,196,196.760046,1.600000,1.600000,1.600000,1.600000,0.012676,0.011555,0.011582,0.011721,63.531499,63.019409,3.985410,0.124164,0.142239,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051630,0.100580,0.190120,0.198330,1,1,13:02:2021,14:31:11,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:07:2018,18:56:43,196,196.789387,1.600000,1.600000,1.600000,1.600000,0.014050,0.011940,0.012233,0.012585,71.139472,70.577613,2.366582,0.050785,0.159033,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.054450,0.106610,0.202740,0.209230,1,1,13:02:2021,14:31:40,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:07:2018,19:22:54,196,196.807569,1.460500,1.485900,1.493600,1.496300,0.007014,0.006345,0.006310,0.006260,76.156888,75.572579,10.568766,0.034694,0.164533,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,6,0.057160,0.112370,0.214660,0.219600,0,1,13:02:2021,14:31:31,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:07:2018,11:05:11,197,197.461933,1.440400,1.478300,1.502100,1.508000,0.015142,0.013030,0.014276,0.015552,74.525505,75.106901,1.442910,0.029760,0.130818,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.055920,0.110380,0.211940,0.218500,1,1,07:09:2019,06:08:30,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:07:2018,11:31:20,197,197.480093,1.462300,1.507400,1.544000,1.556400,0.022098,0.012506,0.015390,0.015458,69.567539,70.125378,1.327436,0.004906,0.142656,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.053570,0.105190,0.200790,0.208440,1,1,07:09:2019,06:08:54,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:07:2018,12:15:30,197,197.510764,1.379100,1.426700,1.467300,1.489700,0.015793,0.011303,0.014083,0.015368,61.758350,62.261658,1.797133,0.026562,0.162051,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051020,0.099540,0.188520,0.197480,1,1,13:02:2021,15:09:43,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:07:2018,13:14:36,197,197.551806,1.597700,1.600000,1.600000,1.600000,0.022244,0.019033,0.018550,0.018293,52.919936,53.310834,4.313334,0.205160,0.182407,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.049250,0.095540,0.179610,0.189660,1,1,07:09:2019,06:08:12,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:07:2018,14:14:37,197,197.593484,1.600000,1.600000,1.600000,1.600000,0.020110,0.016901,0.016271,0.016266,46.832219,47.047827,5.354576,0.324324,0.199018,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048450,0.093730,0.175430,0.186060,0,1,13:02:2021,15:09:11,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:07:2018,15:14:37,197,197.635150,1.600000,1.591400,1.600000,1.600000,0.040246,0.030883,0.028315,0.027769,44.856381,44.844542,4.764351,0.360937,0.201505,4,10,8,3,4,7,8,3,4,10,8,3,4,10,8,3,0.048260,0.093260,0.174290,0.185050,0,1,07:09:2019,06:08:26,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:07:2018,16:14:38,197,197.676829,1.600000,1.600000,1.600000,1.600000,0.016638,0.016216,0.015973,0.015904,47.509584,47.273564,7.357422,0.349460,0.157499,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048550,0.093900,0.175690,0.186170,0,1,13:02:2021,15:09:15,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:07:2018,19:23:28,197,197.807963,1.494900,1.485500,1.483100,1.474600,0.021415,0.014511,0.014099,0.014270,76.161564,75.575997,3.286070,0.014073,0.267835,4,10,7,6,4,10,6,6,4,10,3,6,4,10,2,5,0.057150,0.112370,0.214660,0.219610,0,1,13:02:2021,15:09:23,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:07:2018,11:04:50,198,198.461690,1.466900,1.467800,1.472600,1.470900,0.009383,0.010231,0.014095,0.015964,74.517863,75.100552,1.515048,0.038640,0.130693,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.055910,0.110380,0.211930,0.218480,1,1,13:02:2021,15:41:51,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:07:2018,11:30:55,198,198.479803,1.428900,1.440300,1.453400,1.455700,0.013113,0.010299,0.013017,0.014229,69.560223,70.119589,1.431269,0.040250,0.154114,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.053560,0.105180,0.200770,0.208430,1,1,13:02:2021,15:42:13,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:07:2018,12:14:56,198,198.510370,1.330000,1.360300,1.387100,1.397300,0.010940,0.007981,0.009209,0.009777,61.750998,62.256406,2.507841,0.115663,0.174762,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051020,0.099540,0.188510,0.197470,1,1,13:02:2021,15:43:37,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:07:2018,13:14:41,198,198.551863,1.330000,1.350000,1.374300,1.382300,0.019053,0.014955,0.017335,0.018413,52.780341,53.172424,2.837721,0.097752,0.223244,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.049220,0.095490,0.179500,0.189560,1,1,13:02:2021,15:43:34,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:07:2018,14:14:42,198,198.593542,1.592500,1.597500,1.600000,1.600000,0.051443,0.046415,0.045294,0.044772,46.671650,46.888095,8.017186,0.613475,0.244209,4,10,8,3,4,2,8,3,4,10,8,2,4,10,8,3,0.048440,0.093690,0.175340,0.185980,0,1,07:09:2019,06:08:28,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:07:2018,16:14:42,198,198.676875,1.600000,1.600000,1.600000,1.600000,0.019266,0.014281,0.013445,0.013295,47.349372,47.112548,6.555244,0.426022,0.248770,4,10,8,3,4,10,8,3,4,10,7,3,4,10,8,3,0.048530,0.093850,0.175600,0.186090,0,1,13:02:2021,15:42:49,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:07:2018,17:14:43,198,198.718553,1.598400,1.598100,1.600000,1.600000,0.021112,0.018703,0.018453,0.018344,53.973905,53.567912,4.389534,0.218833,0.141552,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.049470,0.095910,0.180120,0.189830,1,1,07:09:2019,06:08:31,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:07:2018,18:14:40,198,198.760185,1.600000,1.600000,1.600000,1.600000,0.036005,0.023797,0.024219,0.024632,63.310713,62.796406,4.625417,0.212156,0.180574,3,10,8,5,3,10,8,5,3,8,8,5,3,10,8,5,0.051560,0.100430,0.189820,0.198070,1,1,13:02:2021,15:42:55,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:07:2018,11:04:27,199,199.461424,1.459000,1.475200,1.491000,1.492600,0.016211,0.011120,0.014004,0.015627,74.512126,75.096155,1.055883,0.015757,0.161933,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.055910,0.110370,0.211910,0.218470,1,1,13:02:2021,15:44:12,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:07:2018,11:30:28,199,199.479491,1.522900,1.520400,1.530800,1.529800,0.020749,0.013926,0.020435,0.022408,69.554447,70.115393,1.375079,0.018448,0.176960,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.053560,0.105180,0.200760,0.208420,1,1,07:09:2019,06:08:23,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:07:2018,12:14:44,199,199.510231,1.487500,1.510700,1.545400,1.558400,0.024370,0.014767,0.018099,0.017556,61.677148,62.184138,1.288950,0.007536,0.200686,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051000,0.099490,0.188420,0.197390,1,1,13:02:2021,15:44:56,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
